noticia,neutro_dia,dia,neutro_semana,semana,neutro_mes,mes
Café: Londres e NY têm dia de ajustes e fecham 4ª feira com altas técnicas,0,1,0,1,0,1
Exportação de café colombiano recua 11% em junho; país ainda tenta restabelecer normalidade após caos,0,1,0,1,0,1
"Café: NY limita ganhos, mas mantém cotações no positivo nesta 4ª feira",1,1,0,1,0,1
J Ganes vê safra de café do Brasil ainda menor e alerta para 2022,0,0,0,1,0,1
"Café/Cepea: Com agentes atentos às lavouras, liquidez segue baixa",0,0,0,1,0,1
"Após quedas generalizadas, NY e Londres abrem com valorização nesta 4ª",0,0,0,1,0,1
"Dados do OIC, disparada do dólar e avanço da colheita pressionam e NY tem mais de 400 pts de queda",1,0,0,1,0,1
"Café: Arábica estende baixas nesta terça-feira, enquanto conilon volta a subir em Londres",0,0,1,1,0,1
Café: NY retoma negócios com baixas e Londres tem leves altas,1,1,0,1,0,1
"Cafezais da Alta Mogiana e sudoeste de MG terão perdas com geadas, dizem produtores",0,0,0,0,0,1
Café: Conilon tem dia de ajustes nos preços e mercado físico poucas variações nesta 2ª,0,0,0,0,0,1
Café: Londres mantém quedas para o conilon nesta segunda-feira (5),0,0,1,0,0,1
Conilon: Bolsa de Londres abre semana com desvalorização e de olho no Vientã,0,0,0,0,0,1
"Funcafé aplica 81,5% dos recursos liberados aos agentes financeiros",1,1,1,0,0,1
"Café: Com colheita avançando e sem previsão de frio, arábica finaliza semana com desvalorização em NY",1,1,1,0,0,1
"Com diminuição de risco de geada no parque cafeeiro, NY volta a cair nesta 6ª feira",1,1,1,0,0,1
"Após baixas, café abre sexta-feira com quedas técnicas nas bolsas de NY e Londres",1,0,0,0,0,1
"Colheita da safra 21 de café chega a 48%, indica Safras & Mercado",1,0,0,0,0,1
"Mesmo em dia de geadas no parque cafeeiro, Nova York recua mais de 300 pts para o arábica",1,0,0,0,0,1
Café: NY e Londres voltam a cair nesta 5ª feira; dólar e retomada da Colômbia pressiona mercado,1,0,0,0,0,1
Geada no sul de Minas e na Alta Mogiana assusta produtores que já se preocupam com prejuízo na próxima safra,0,0,0,0,0,1
"Café: De olho no frio nas lavouras do Brasil, Nova York volta a subir nesta 5ª feira",0,0,0,0,0,1
"Café: NY tem dia de estabilidade, enquanto Londres encerra com valorização e preocupação com Vietnã",0,0,0,0,0,1
Café: Nova York e Londres abrem 4ª feira com desvalorização,0,1,0,0,0,1
Colheita do robusta da safra 21/22 está na reta final em Rondônia,0,1,0,0,0,1
"Café: Mercado tem dia volátil acompanhando embarques da Colômbia e clima no BR, mas finaliza com quedas",0,1,0,0,0,1
Funcafé: agentes financeiros receberam R$ 812 milhões para FAC,1,0,0,0,0,1
"Com quebra de safra, café do Brasil deve se tornar menos competitivo e reduzir participação na ICE",1,0,0,0,0,1
"Café: NY e Londres devolvem parte dos ganhos, mas mercado ainda monitora clima no BR",1,0,0,0,0,1
Café: Nova York e Londres abrem andando de lado e de olho no frio no Brasil,0,0,0,0,0,1
"Com previsão de frio, semana começa com expressiva valorização para o café",0,0,0,0,0,1
IDR-Paraná e Simepar emitem aviso de “Alerta Geada” para a região cafeeira do Paraná,0,0,0,0,0,1
Frio no Brasil dá suporte e café volta a registrar mais de 400 pts de alta nesta segunda-feira (28),1,0,0,0,0,1
Café abre semana com valorização em Nova York e estabilidade para o conilon,0,1,0,0,0,1
"Colheita atrasada, falta de chuva e previsão de frio movimentam mercado e café encerra com valorização",0,1,1,0,0,1
Café sobe mais de 300 pontos com falta de chuva e chegada de frio intenso no Brasil,0,1,0,0,0,1
3 Corações Florada Premiada 2021 abre inscrições para produtoras de café,0,1,1,0,0,1
"Após sessão de realização, café arábica volta a subir na Bolsa de NY nesta 6ª feira",0,1,1,0,0,1
"Café: Mantendo foco na oferta do Vietnã, conilon finaliza com ganhos acima de US$ 20 por tonelada",0,1,1,1,0,1
Redução na oferta do Vietnã preocupa setor e conilon ganha mais de US$ 20; arábica mantém estabilidade,0,1,0,1,0,1
"Colheita de café do Brasil avança para 40% do total, mas segue atrasada, diz Safras",0,1,0,1,0,1
"Café: De olho na colheita no Brasil, NY e Londres voltam a operar com baixas técnicas nesta 5ª feira",0,1,0,1,0,1
Café tem dia de realização e finaliza com altas técnicas nas Bolsas de Nova York e Londres,0,1,0,1,0,1
Produtividade média dos Cafés do Brasil equivale a 25 sacas por hectare em 2021,0,1,0,1,0,1
Café: Arábica opera com valorização técnica na Bolsa de Nova York,1,1,0,1,0,1
Café/Cepea: Colheita de arábica começa a ganhar ritmo no Brasil,1,1,0,1,0,1
"Café: Nova York e Londres voltam a subir, mantendo foco nas chuvas no BR",1,0,0,1,0,1
Brasil abre as portas para Arábia Saudita conhecer a diversidade dos cafés nacionais,1,0,0,1,0,1
Café: Chuvas no BR estimulam perdas de quase 200 pts nesta 3ª em NY,1,0,0,1,0,1
Nespresso apresenta novo café da linha Master Origins desenvolvido em região revitalizada na Nicarágua,1,0,0,1,0,1
Receita estimada dos Cafés do Brasil da espécie arábica corresponde a 78% e de conilon a 22% do total das lavouras cafeeiras,1,1,0,1,0,1
Café: Arábica e Londres voltam a registrar desvalorização nesta terça-feira (22),1,1,0,1,0,1
Embrapa apoia pesquisa para validação de café canéfora para o cerrado mato-grossense,0,1,0,1,0,1
"Café: Nova York abre andando de lado e com variações mistas, enquanto Londres mantém estabilidade nesta 3ª feira",1,0,0,1,0,1
"USDA aponta queda de 6,2% na produção mundial de café 2021/22, diz Safras & Mercado",0,0,0,1,0,1
"Café: Após dia volátil, baixo volume de chuva volta a dar suporte e arábica sobe em NY",0,0,0,1,0,1
Rabobank revisa para cima safras de café do Brasil após verificar estoques maiores,0,0,0,1,0,1
CNC: Quebra de safra e renegociação de contratos podem estremecer relações comerciais,0,0,0,1,0,1
Projeto da Epamig vai transformar a cafeicultura em Minas Gerais,0,0,0,1,0,1
"Café: Depois de abrir com baixas, arábica e conilon passam a operar com estabilidade nesta 2ª",1,0,0,1,0,1
"Café: De olho nos maiores produtores de arábica, mercado futuro abre com desvalorização",0,1,0,1,0,1
Torrefadoras de café dos EUA lutam para encontrar oferta colombiana; preços saltam,0,0,0,1,0,1
"Café: Com chuvas no BR e retomada da Colômbia, arábica perde mais de 2% na semana",0,0,0,1,0,1
"Café: Sem novidades, Nova York mantém desvalorização técnica e Londres opera com estabilidade nesta 6ª feira",1,0,0,1,0,1
Aumento da área em produção reduz perdas no café arábica,1,1,0,1,0,1
"Após quedas expressivas, NY abre com pouca variação e Londres volta a subir nesta 6ª feira",1,1,0,1,0,1
"Em dia de baixas generalizadas, café também recua em Londres e em Nova York nesta 4ª feira",0,1,0,1,0,1
Café: Arábica recua mais de 200 pontos e Londres tem baixa de US$ 23 por tonelada,0,0,1,1,0,1
Estoques de café verde nos EUA sobem pelo 2º mês consecutivo,0,0,1,1,0,1
USDA: Produção indiana de café pode aumentar 5% na safra 2021/2022,0,0,1,1,0,1
CNC celebra 4 décadas de desafios e conquistas em evento virtual,0,0,1,1,0,1
"Café: Apresentando volatilidade já esperada, Londres e Nova York voltam a cair nesta 5ª",0,0,1,1,0,1
Redução nos estoques da GCA dão suporte e Nova York e Londres sobem nesta 4ª feira,0,0,0,0,0,1
Fórum Mundial busca renda próspera e de bem-estar a produtores de café,0,0,0,0,0,1
Porto & Mar 2021: Cecafé debate desafios operacionais no Porto de Santos,0,0,0,0,0,1
"Com altas puxadas pelos fertilizantes, custo de produção na cafeicultura está 50% mais elevado",0,0,0,0,0,1
"Ainda de olho nas chuvas do Brasil, NY segue operando com valorização para o café; Londres também sobe",1,0,1,0,0,1
Café/Cepea: Negócios seguem lentos; chuvas pontuais atrapalham colheita,1,0,1,0,0,1
"Café: Após duas sessões de queda, NY abre pregão com valorização nesta 4ª feira",1,0,1,0,0,1
"Café: NY tem dia de baixas apoiadas nas últimas chuvas, mas analista destaca que cenário ainda é muito preocupante",1,0,0,0,0,1
Café: Bolsa de Nova York segue operando com desvalorização na tarde desta terça-feira (15),1,1,1,0,0,1
"Café: De olho nas chuvas no Brasil, NY abre mantendo baixas nesta 3ª feira",1,0,0,0,1,1
Produtores do Cerrado Mineiro investem no plantio de novas cultivares de café,0,0,1,0,1,0
Últimas chuvas ajudam a pressionar preços do café em dia de baixas generalizadas,0,0,1,0,1,0
"Café: Mercado limita baixas, mas segue operando no negativo em NY e Londres",0,0,0,0,1,0
"Mesmo após quedas nas exportações, café abre semana recuando forte em Nova York e em Londres",1,1,0,0,1,1
Exportações de café pelo Espírito Santo caem em maio no comparativo com abril,0,0,0,0,0,0
"Café tem semana de correção e recua 1,60% em NY: Mercado segue focado na redução na oferta global",0,0,0,0,0,0
"Com entraves, Brasil exporta 2,6 milhões de sacas de café em maio de 2021",0,0,0,0,0,0
Café: Consultoria aponta 43% da safra vendida e pressiona preços em Nova York,0,0,0,0,0,0
"Venda de café do Brasil avança a 40% da safra apesar de cautela com seca, diz analista",0,0,0,0,0,0
Café: Mercado segue atento na baixa produção do Brasil; NY e Londres abrem com estabilidade,0,0,0,0,0,0
"Café: De olho no Brasil e na Colômbia, arábica e conilon voltam a subir nesta 5ª feira",0,0,0,0,0,0
"Estoques finais de café do Brasil devem despencar 57% em 2021/22, diz Safras",1,0,0,0,0,0
Café: Mercado futuro mantém estabilidade para os principais contratos em Londres e NY nesta 5ª feira,1,0,0,0,0,0
"Exportações de café do Vietnã caem 1,4% em maio na comparação com abril",1,1,0,0,0,0
"Consumo mundial de café aumenta 1,9% e atinge volume de 167,58 milhões de sacas",1,1,0,0,0,0
"Com impasses na logística e onda de protestos, exportações de café colombiano caem 52% em maio",1,1,0,0,0,0
Café: Londres e Nova York abrem pregão de olho no clima no Brasil  e com variações técnicas,1,1,0,0,0,0
Café: Chuvas no Brasil se sobressaem à Colômbia e pressionam mercado nesta 4ª,0,1,0,0,0,0
"Problemas na Colômbia podem fortalecer imagem da cafeicultura brasileira, mas oferta global preocupa setor",1,1,0,0,0,0
"Café: Mesmo com problemas na oferta colombiana, café volta a registrar quedas nesta 4ª feira",0,1,0,0,0,0
"Com protestos longe do fim, mercado global começa a suspender compras de café da Colômbia",0,1,0,0,0,0
"Café/Cepea: Colheitas de arábica e robusta avançam, mas oferta ainda é baixa",0,1,0,0,0,0
Café: Bolsas de Nova York e Londres abrem 4ª feira com valorização técnica,1,1,0,0,0,0
"Café tem mais um dia de baixas, mantendo foco nas previsões de chuvas no Brasil",1,1,0,0,0,0
Qualidade dos cafés Robustas Amazônicos é tema de evento virtual realizado pelo Sebrae-RO,1,0,0,0,0,0
Cartilha de Safra é disponibilizada aos cooperados Expocaccer,1,0,0,0,0,0
Café: Previsão de novas chuvas no parque cafeeiro pressionam os preços em Londres e Nova York,1,0,0,0,0,0
"Café: Mantendo cenário volátil, arábica volta a subir nesta 3ª feira em Nova York",0,0,0,0,0,0
Café: Arábica segue operando com realização de lucro e Londres mantém estabilidade,1,0,0,0,0,0
Café: Arábica abre semana baixas técnicas e conilon opera com leves altas em Londres,1,0,0,0,0,0
"OIC atualiza previsão de consumo global, reduz estimativa de superávit e café encerra com valorização",0,1,0,0,0,0
Café: Arábica e conilon seguem registrando variações técnicas nesta 6ª feira,0,1,1,0,0,0
CNC encaminha demandas da cafeicultura à Ministra Tereza Cristina,0,1,0,1,0,0
Vanusia Nogueira é oficialmente indicada à OIC,0,1,0,1,0,0
Café: Arábica abre último pregão da semana com estabilidade; Conilon tem baixas em Londres,0,1,0,1,0,0
"Café encerra esta quinta em queda em Nova York, com clima e produção sul-americana no radar",0,1,1,0,0,0
Café inicia quinta-feira com quedas em Nova York,0,0,0,0,0,0
"Sem novidades, café finaliza com estabilidade na Bolsa de Nova York",0,0,0,0,0,0
Grandes nomes do setor contam sobre a fundação da BSCA em segundo episódio de websérie,0,0,0,0,0,0
"Café: Arábica sustenta altas em Nova York, mas Londres passa a operar com variações técnicas",0,0,0,0,0,0
Café: Arábica volta a subir em Nova York apoiada no clima do Brasil e impasses na Colômbia,0,0,0,0,0,0
"Café/Cepea: Com baixa oferta, Indicador do arábica sobe quase 100 Reais/sc em maio",0,0,0,0,0,0
Café: Nova York encerra com ajustes técnicos e oferta da Colômbia volta a sondar mercado,0,0,0,0,0,0
Cafeicultura da Amazônia recebe primeira Denominação de Origem para cafés canéforas sustentáveis do mundo,1,1,1,0,0,0
"Depois de abrir com altas, café em NY passa registrar variações técnicas e Londres mantém altas",1,0,1,0,0,0
Café retoma negócios com valorização em NY e Londres: Analista mantém tendência de preços fortes,0,1,1,1,1,0
"Sem referência de Nova York, mercado físico de café tem dia tranquilo no Brasil",0,1,1,1,1,0
"Agentes financeiros receberam R$ 4,3 bilhões do Funcafé na safra 2020/21",1,0,1,0,0,0
Produtores do Espírito Santo recebem cartilha de prevenção contra a Covid-19,0,1,1,1,0,0
CNA avalia produção de café nos municípios capixabas Brejetuba e Jaguaré,0,1,0,1,0,0
"Com fundamentos de altas, arábica e conilon sobem forte nesta 6ª feira",0,1,1,0,0,0
Café volta a subir mais de 500 pontos e rompe 160 cents/lbp na Bolsa de Nova York,0,1,0,0,0,0
"Café: Após operar com altas em quase todo pregão, arábica encerra com ajustes técnicos",0,1,0,1,0,1
Café: Nova York e Londres voltam a subir de olho em oferta restrita de café,0,1,0,1,0,1
"Brasil colheu 17% do café do ciclo 2021 e mantém ritmo mais lento, diz Safras",0,1,0,1,0,1
"Pelo segundo ano, Nespresso reforça ações para proteger trabalhadores durante a colheita",0,1,0,1,0,1
"Após pregão intenso, café abre 5ª feira com poucas variações em Nova York e Londres",0,1,0,1,0,1
"Com problemas na oferta global de café, cotações voltam a subir mais de 500 pts em NY",1,0,0,1,0,1
"Receita bruta total estimada para os Cafés do Brasil soma R$ 29,90 bilhões, sendo R$ 23,03 bilhões para café da espécie arábica",1,1,0,1,0,1
Café: Oferta restrita volta a dar suporte de alta e NY tem valorização acima de 300 pontos,0,1,0,1,0,1
"Café/Cepea: Colheita de arábica se inicia no Brasil, mas valor segue em alta",0,1,0,1,0,1
"Café: Com cenário de preços firmes, arábica abre pregão com valorização",0,1,0,1,0,1
Produtores de café do Brasil tentam renegociar contratos diante de quebra de safra,0,1,0,1,0,1
"Após boletim da Conab, café tem dia de valorização em Nova e em Londres nesta 3ª feira",0,1,0,1,0,1
Epamig foca em pesquisas de produtividade e qualidade do café,0,1,0,1,0,1
Café: Mercado limita ganhos e NY e Londres operam com variações técnicas,0,1,0,1,0,1
"Produção de café nacional deve ficar em 49 milhões de sacas, estima Conab",0,1,0,1,0,1
"Café: Preços voltam a subir nesta 3ª feira; com oferta restrita, volatilidade já era esperada pelo setor",1,1,0,1,0,1
Café finaliza primeiro pregão da semana com quedas técnicas em NY e estabilidade em Londres,0,1,0,1,0,1
Onda de protesto e violência: Colômbia em alerta para colapso na segurança alimentar,0,1,0,1,0,1
Maior produtor de café do mundo: Brasil possui 12 indicações geográficas do grão,0,1,0,1,0,1
USDA identifica Taiwan como principal mercado de exportação de café dos EUA,0,1,0,1,0,1
Café: Nova York segue tendo dia de correções e opera com baixas; Londres tem estabilidade,0,1,0,1,0,1
Cafés especiais ganham preferência no gosto do brasileiro,0,1,0,1,0,1
Café: Semana começa com baixa nos preços em Nova York e Londres; mercado devolve parte dos ganhos da última semana,0,1,0,1,0,1
"Café finaliza pregão com baixas, mas no acumulado semanal ganha mais de 2% em NY",0,0,0,1,1,0
USDA vê menor safra de café do Brasil em 4 anos; aponta queda de 30% no arábica,1,0,0,1,1,1
"Café: Com previsão de chuvas em MG, mercado futuro registra leves baixas",1,0,0,1,1,1
Café: Cotações voltam a registrar leves altas em Nova York e em Londres nesta 6ª feira,0,0,0,1,1,0
Café observa problemas nos maiores produtores e encerra sessão com estabilidade,0,0,0,1,1,0
"Café: Mercado acompanha condição do BR e da Colômbia, com arábica subindo com ajustes técnicos",1,0,0,1,1,0
Colômbia segue vivendo onda de protestos e violência; cafeicultores têm carga roubada e pedem socorro,1,0,0,1,1,0
Emater-MG promove webinar com mulheres que se destacam na cafeicultura,0,0,0,1,0,0
Safras reduz previsão para café do Brasil e vê colheita atrasada,0,0,0,1,0,0
"Café: Cotações voltam a subir em NY e Londres, com operadores de olho no BR e na demanda",1,0,0,1,1,0
"Como já era esperado, café encerra com correção e tem baixa em Nova York e Londres",1,0,0,1,1,0
